Primary key,Primary key (Recipient delivery logs),Primary key (Recipient delivery logs/Delivery),mirrorUrl,Template name,Label,Full name (del/Folder),Delivery code (del),Targeting dimension,export_timestamp,source_csv,output_file,capture_status,failure_reason,dv_output_file,dv_capture_status,dv_failure_reason,html_output_file,html_capture_status,html_failure_reason
276864697,1344015077,276864697,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40a%2B7Vg6NxYpeUcqo%2BZoNqdkc8ltVCfV8EW8BBxYFD1vY%3D,DM645959,CUR/EM/AUT/DAI/FUL/COD/Apple/MIX/EC11/02/ALL/BAU_NMA_followup,/DSG Retail/Currys PC World/CPCW Delivery Templates/Service_Delivery_Templates/Service_Triggers/ServiceTriggerMasterTemplates/APR_ServiceTriggers_LiveTemplates/,CPCW_ServiceTrigger,CUR/EM/AUT/DAI/FUL/COD/Apple/MIX/EC11/02/ALL/BAU_NMA_followup (DM721429),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_ServiceTrigger/CUR-EM-AUT-DAI-FUL-COD-Apple-MIX-EC11-02-ALL-BAU_NMA_followup__DM645959.jpg,success,,CPCW_ServiceTrigger/CUR-EM-AUT-DAI-FUL-COD-Apple-MIX-EC11-02-ALL-BAU_NMA_followup__DM645959__DVMODE.jpg,success,,CPCW_ServiceTrigger/CUR-EM-AUT-DAI-FUL-COD-Apple-MIX-EC11-02-ALL-BAU_NMA_followup__DM645959.html,success,
276852824,1343670400,276852824,https://m.emails.carphonewarehouse.com/nl/jsp/m.jsp?c=%40xDtBchlwIjSjpgB8oAaJU7qOOaw141wGD4kuNHFMjtA%3D,DM647240,CPW/EM/AUT/DAT/WEL/SVC/02DS/ALL/AL/MIX/ALL/EC1/DAILY/APPFULFIL-F,/DSG Retail/Carphone Warehouse UK/CPW Delivery Templates/Service_Delivery_Templates/Service_Triggers/,CPW_ServiceTrigger,CPW/EM/AUT/DAT/WEL/SVC/02DS/ALL/AL/MIX/ALL/EC1/DAILY/APPFULFIL-F (DM721328),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPW_ServiceTrigger/CPW-EM-AUT-DAT-WEL-SVC-02DS-ALL-AL-MIX-ALL-EC1-DAILY-APPFULFIL-F__DM647240.jpg,success,,CPW_ServiceTrigger/CPW-EM-AUT-DAT-WEL-SVC-02DS-ALL-AL-MIX-ALL-EC1-DAILY-APPFULFIL-F__DM647240__DVMODE.jpg,success,,CPW_ServiceTrigger/CPW-EM-AUT-DAT-WEL-SVC-02DS-ALL-AL-MIX-ALL-EC1-DAILY-APPFULFIL-F__DM647240.html,success,
276852854,1343671746,276852854,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40W4bbGHkcVe3Mj3Cl6sZKv91wYBdk2%2BJtC6Ehjg0MEtc%3D,DM647241,CPW/EM/AUT/DAT/WEL/SVC/02DS/ALL/AL/MIX/ALL/EC1/DAILY/RETAILAPPFULFIL-F,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/HTML Updates 2024/,CPCW_ServiceTrigger,CPW/EM/AUT/DAT/WEL/SVC/02DS/ALL/AL/MIX/ALL/EC1/DAILY/RETAILAPPFULFIL-F (DM721329),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_ServiceTrigger/CPW-EM-AUT-DAT-WEL-SVC-02DS-ALL-AL-MIX-ALL-EC1-DAILY-RETAILAPPFULFIL-F__DM647241.jpg,success,,CPCW_ServiceTrigger/CPW-EM-AUT-DAT-WEL-SVC-02DS-ALL-AL-MIX-ALL-EC1-DAILY-RETAILAPPFULFIL-F__DM647241__DVMODE.jpg,success,,CPCW_ServiceTrigger/CPW-EM-AUT-DAT-WEL-SVC-02DS-ALL-AL-MIX-ALL-EC1-DAILY-RETAILAPPFULFIL-F__DM647241.html,success,
276856423,1343710384,276856423,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40HV4%2FdGq5vbkkvuXJZZmBSRwDDvXPiftbNibScIwS07A%3D,DM648766,CUR/EM/AUT/DA/TRIG/BEH/ENG/OLB/TARG/DAY2_CFU_BAU_SL,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Behavioural/,CPCW_CFU,CUR/EM/AUT/DA/TRIG/BEH/ENG/OLB/TARG/DAY2_CFU_BAU_SL (DM721365),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_CFU/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_CFU_BAU_SL__DM648766.jpg,success,,CPCW_CFU/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_CFU_BAU_SL__DM648766__DVMODE.jpg,success,,CPCW_CFU/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_CFU_BAU_SL__DM648766.html,success,
276856044,1343705994,276856044,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40cxWv0uISDv7%2BQGfxxv3YJx765MC%2F1Bilf%2F1e%2FQIH%2FXw%3D,DM650822,CUR/EM/AUT/DA/TRIG/BEH/ENG/OLB/TARG/DAY2_CFU_LSTV,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Behavioural/,CPCW_CFU,CUR/EM/AUT/DA/TRIG/BEH/ENG/OLB/TARG/DAY2_CFU_LSTV (DM721359),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_CFU/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_CFU_LSTV__DM650822.jpg,success,,CPCW_CFU/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_CFU_LSTV__DM650822__DVMODE.jpg,success,,CPCW_CFU/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_CFU_LSTV__DM650822.html,success,
276837824,1343463003,276837824,https://m.emails.carphonewarehouse.com/nl/jsp/m.jsp?c=%40LEMfTtnY0A0Oq1DY4%2FfxPJMz70nicYWb%2BdSu3WN1Qn0%3D,DM660493,CPW/EM/AUT/DAT/WEL/THK/02DS/PROSPECTS/MIX/ALL/EC1/DAILY/PROSPECTS,/DSG Retail/Carphone Warehouse UK/CPW Delivery Templates/Trigger_Delivery_Templates/Welcome/WelcomeMasterTemplates/WelcomeLiveTemplates/,CPW_Welcome_EMAIL,CPW/EM/AUT/DAT/WEL/THK/02DS/PROSPECTS/MIX/ALL/EC1/DAILY/PROSPECTS (DM721130),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPW_Welcome_EMAIL/CPW-EM-AUT-DAT-WEL-THK-02DS-PROSPECTS-MIX-ALL-EC1-DAILY-PROSPECTS__DM660493.jpg,success,,CPW_Welcome_EMAIL/CPW-EM-AUT-DAT-WEL-THK-02DS-PROSPECTS-MIX-ALL-EC1-DAILY-PROSPECTS__DM660493__DVMODE.jpg,success,,CPW_Welcome_EMAIL/CPW-EM-AUT-DAT-WEL-THK-02DS-PROSPECTS-MIX-ALL-EC1-DAILY-PROSPECTS__DM660493.html,success,
276855974,1343705142,276855974,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40lXgrvPFa9GGGqq5JmvcZIzc%2Bmr02Ctn8nEI9%2Bkvq%2F04%3D,DM694127,CUR/EM/AUT/DA/TRIG/BEH/ENG/OLB/TARG/DAY2_OLB_GAM,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Behavioural/,CPCW_OLB,CUR/EM/AUT/DA/TRIG/BEH/ENG/OLB/TARG/DAY2_OLB_GAM (DM721356),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_OLB/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_OLB_GAM__DM694127.jpg,success,,CPCW_OLB/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_OLB_GAM__DM694127__DVMODE.jpg,success,,CPCW_OLB/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_OLB_GAM__DM694127.html,success,
276848564,1343625014,276848564,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%404wnp9bPiPPz3idO6jOTQO8yJMox7G5tGZu7rlKXCTQM%3D,DM699858,CUR/EM/AUT/DA/FUL/TRADE/FULFG/COD/GAM/TARG/SOL/AMD_CrimsonDesert_GPU,/DSG Retail/Currys PC World/CPCW Delivery Templates/Service_Delivery_Templates/Service_Triggers/ServiceTriggerMasterTemplates/ServiceTriggers_LiveTemplates/,CPCW_ServiceTrigger,CUR/EM/AUT/DA/FUL/TRADE/FULFG/COD/GAM/TARG/SOL/AMD_CrimsonDesert_GPU (DM721295),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-GAM-TARG-SOL-AMD_CrimsonDesert_GPU__DM699858.jpg,success,,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-GAM-TARG-SOL-AMD_CrimsonDesert_GPU__DM699858__DVMODE.jpg,success,,CPCW_ServiceTrigger/CUR-EM-AUT-DA-FUL-TRADE-FULFG-COD-GAM-TARG-SOL-AMD_CrimsonDesert_GPU__DM699858.html,success,
276837854,1343466162,276837854,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40xtY%2FTyGA5wvPYyZLLVM8JCkP5lj2qK0em7fxYDOSFDE%3D,DM701200,CUR/EM/AUT/DA/TRIG/PROS/PERWEL/BRAND/MIX/TARG/LIF/Perks_Prospect_EM3,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Welcome/WelcomeMasterTemplates/Welcome_LiveTemplates/,CPCW_PerksProspect,CUR/EM/AUT/DA/TRIG/PROS/PERWEL/BRAND/MIX/TARG/LIF/Perks_Prospect_EM3 (DM721132),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_PerksProspect/CUR-EM-AUT-DA-TRIG-PROS-PERWEL-BRAND-MIX-TARG-LIF-Perks_Prospect_EM3__DM701200.jpg,success,,CPCW_PerksProspect/CUR-EM-AUT-DA-TRIG-PROS-PERWEL-BRAND-MIX-TARG-LIF-Perks_Prospect_EM3__DM701200__DVMODE.jpg,success,,CPCW_PerksProspect/CUR-EM-AUT-DA-TRIG-PROS-PERWEL-BRAND-MIX-TARG-LIF-Perks_Prospect_EM3__DM701200.html,success,
276827842,1343233045,276827842,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40TJVVXKWTQIwSZGC9otx8OVacl55IntS8%2B0NUxTq0mOs%3D,DM701605,CUR/EM/AUT/DA/TRIG/RET/CAT/MIX/MOB/TARG/JOU/EM2_OTH,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/In_Life/Mobile Retention/Mobile_Retention_LiveTemplates/,CPCW_MobileRetention,CUR/EM/AUT/DA/TRIG/RET/CAT/MIX/MOB/TARG/JOU/EM2_OTH (DM721042),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_MobileRetention/CUR-EM-AUT-DA-TRIG-RET-CAT-MIX-MOB-TARG-JOU-EM2_OTH__DM701605.jpg,success,,CPCW_MobileRetention/CUR-EM-AUT-DA-TRIG-RET-CAT-MIX-MOB-TARG-JOU-EM2_OTH__DM701605__DVMODE.jpg,success,,CPCW_MobileRetention/CUR-EM-AUT-DA-TRIG-RET-CAT-MIX-MOB-TARG-JOU-EM2_OTH__DM701605.html,success,
276826855,1343218091,276826855,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40Q%2B8sZiGhDfol4g1jFd45coaoImxPvYUEkk0ReiLsIGY%3D,DM701606,CUR/EM/AUT/DA/TRIG/RET/CAT/MIX/MOB/TARG/JOU/EM3_YR4,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/In_Life/Mobile Retention/Mobile_Retention_LiveTemplates/,CPCW_MobileRetention,CUR/EM/AUT/DA/TRIG/RET/CAT/MIX/MOB/TARG/JOU/EM3_YR4 (DM721011),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_MobileRetention/CUR-EM-AUT-DA-TRIG-RET-CAT-MIX-MOB-TARG-JOU-EM3_YR4__DM701606.jpg,success,,CPCW_MobileRetention/CUR-EM-AUT-DA-TRIG-RET-CAT-MIX-MOB-TARG-JOU-EM3_YR4__DM701606__DVMODE.jpg,success,,CPCW_MobileRetention/CUR-EM-AUT-DA-TRIG-RET-CAT-MIX-MOB-TARG-JOU-EM3_YR4__DM701606.html,success,
276563714,1321699423,276563714,https://m.email.currys.ie/nl/jsp/m.jsp?c=%40N%2BruvH1V0RfGgb9WUlZzXH4EKZwtDL59pgoTTFX%2BjDY%3D,DM719061,IRE_Trade_BAU_20260325_WedPromo,/DSG Retail/CPCW Ireland/IRE Delivery Templates/TradeDeliveryTemplates/FY25_26/BAU/Q4_FY25_26/WK47/,IRE_Trade_BAU,IRE_Trade_BAU_20260325_WedPromo (DM719313),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,IRE_Trade_BAU/IRE_Trade_BAU_20260325_WedPromo__DM719061.jpg,success,,IRE_Trade_BAU/IRE_Trade_BAU_20260325_WedPromo__DM719061__DVMODE.jpg,success,,IRE_Trade_BAU/IRE_Trade_BAU_20260325_WedPromo__DM719061.html,success,
276823784,1343191151,276823784,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%408I71CDFNXee9GIHONoB579cDHSLAJKmllbp7doL6kgk%3D,DM704632,CUR/EM/20260131/WK39/TRIG​/LOY/FULPER/MIX/MIX/FULL/JOU/90 DAYS,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Re-Consent/2026/,CPCW_Reconsent,CUR/EM/20260131/WK39/TRIG​/LOY/FULPER/MIX/MIX/FULL/JOU/90 DAYS (DM720987),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_Reconsent/CUR-EM-20260131-WK39-TRIG-LOY-FULPER-MIX-MIX-FULL-JOU-90_DAYS__DM704632.jpg,success,,CPCW_Reconsent/CUR-EM-20260131-WK39-TRIG-LOY-FULPER-MIX-MIX-FULL-JOU-90_DAYS__DM704632__DVMODE.jpg,success,,CPCW_Reconsent/CUR-EM-20260131-WK39-TRIG-LOY-FULPER-MIX-MIX-FULL-JOU-90_DAYS__DM704632.html,success,
276824181,1343193409,276824181,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%400nry2T%2FxkMUn%2BBnHZPc%2BCqqNGUHZCprOpc%2BtgegjyNo%3D,DM704679,CUR/EM/20260131/WK39/TRIG​/LOY/FULPER/MIX/MIX/FULL/JOU/60 DAYS,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Re-Consent/2026/,CPCW_Reconsent,CUR/EM/20260131/WK39/TRIG​/LOY/FULPER/MIX/MIX/FULL/JOU/60 DAYS (DM720988),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_Reconsent/CUR-EM-20260131-WK39-TRIG-LOY-FULPER-MIX-MIX-FULL-JOU-60_DAYS__DM704679.jpg,success,,CPCW_Reconsent/CUR-EM-20260131-WK39-TRIG-LOY-FULPER-MIX-MIX-FULL-JOU-60_DAYS__DM704679__DVMODE.jpg,success,,CPCW_Reconsent/CUR-EM-20260131-WK39-TRIG-LOY-FULPER-MIX-MIX-FULL-JOU-60_DAYS__DM704679.html,success,
276824478,1343196830,276824478,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40r8MQiSUdPjY7368bqOW2TrSBMwTEVCet33a8AWUee0c%3D,DM704687,CUR/EM/20260131/WK39/TRIG​/LOY/FULPER/MIX/MIX/FULL/JOU/30 DAYS,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Re-Consent/2026/,CPCW_Reconsent,CUR/EM/20260131/WK39/TRIG​/LOY/FULPER/MIX/MIX/FULL/JOU/30 DAYS (DM720989),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_Reconsent/CUR-EM-20260131-WK39-TRIG-LOY-FULPER-MIX-MIX-FULL-JOU-30_DAYS__DM704687.jpg,success,,CPCW_Reconsent/CUR-EM-20260131-WK39-TRIG-LOY-FULPER-MIX-MIX-FULL-JOU-30_DAYS__DM704687__DVMODE.jpg,success,,CPCW_Reconsent/CUR-EM-20260131-WK39-TRIG-LOY-FULPER-MIX-MIX-FULL-JOU-30_DAYS__DM704687.html,success,
276825318,1343204054,276825318,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40NUfc3G1xqmTnx4c5gI01yBUGQOmtwTmVrWQRApm2Klw%3D,DM704692,CUR/EM/20260131/WK39/TRIG​/LOY/FULPER/MIX/MIX/FULL/JOU/48 HOURS,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Re-Consent/2026/,CPCW_Reconsent,CUR/EM/20260131/WK39/TRIG​/LOY/FULPER/MIX/MIX/FULL/JOU/48 HOURS (DM720995),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_Reconsent/CUR-EM-20260131-WK39-TRIG-LOY-FULPER-MIX-MIX-FULL-JOU-48_HOURS__DM704692.jpg,success,,CPCW_Reconsent/CUR-EM-20260131-WK39-TRIG-LOY-FULPER-MIX-MIX-FULL-JOU-48_HOURS__DM704692__DVMODE.jpg,success,,CPCW_Reconsent/CUR-EM-20260131-WK39-TRIG-LOY-FULPER-MIX-MIX-FULL-JOU-48_HOURS__DM704692.html,success,
276859664,1343743008,276859664,https://m.email.currys.ie/nl/jsp/m.jsp?c=%40WqTa2n1b%2BQP%2BT6tbJN3JlV4rqJhtyj0MJFuOk%2F%2Bvl6k%3D,DM709789,IRE/EM/AUT/TRIG/PPA/ZaggServices,/DSG Retail/CPCW Ireland/IRE Delivery Templates/TriggerDeliveryTemplates/Post-Purchase/PPA/,IRE_Trade_BAU,IRE/EM/AUT/TRIG/PPA/ZaggServices (DM721380),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,IRE_Trade_BAU/IRE-EM-AUT-TRIG-PPA-ZaggServices__DM709789.jpg,success,,IRE_Trade_BAU/IRE-EM-AUT-TRIG-PPA-ZaggServices__DM709789__DVMODE.jpg,success,,IRE_Trade_BAU/IRE-EM-AUT-TRIG-PPA-ZaggServices__DM709789.html,success,
276856117,1343706583,276856117,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40R7b29cwDJTL7dOQH9P6kxbZQYiZWtkjyO7k65K7IRTE%3D,DM711026,CUR/EM/AUT/DA/TRIG/BEH/ENG/OLB/TARG/DAY2_CFU_COMP,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Behavioural/,CPCW_CFU,CUR/EM/AUT/DA/TRIG/BEH/ENG/OLB/TARG/DAY2_CFU_COMP (DM721360),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_CFU/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_CFU_COMP__DM711026.jpg,success,,CPCW_CFU/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_CFU_COMP__DM711026__DVMODE.jpg,success,,CPCW_CFU/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_CFU_COMP__DM711026.html,success,
276856187,1343706742,276856187,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40ysK5twtUT2hMIjzyEQ9mXWOcxa9IZSp%2FTmv5uqI72FI%3D,DM711027,CUR/EM/AUT/DA/TRIG/BEH/ENG/OLB/TARG/DAY2_CFU_MOB,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Behavioural/,CPCW_CFU,CUR/EM/AUT/DA/TRIG/BEH/ENG/OLB/TARG/DAY2_CFU_MOB (DM721361),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_CFU/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_CFU_MOB__DM711027.jpg,success,,CPCW_CFU/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_CFU_MOB__DM711027__DVMODE.jpg,success,,CPCW_CFU/CUR-EM-AUT-DA-TRIG-BEH-ENG-OLB-TARG-DAY2_CFU_MOB__DM711027.html,success,
276849164,1343638104,276849164,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40G7i2jMLluuC1lCKegJY1RlUPLm32IdIRHeIG5tQhW20%3D,DM325149,CPW/EM/AUT/DAT/WEL/THK/02DS/MIX/AL/MIX/ALL/EC1/DAILY/BAU_RETAIL,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Welcome/All_APR_Templates/APR_Currys_Mobile/,CPCW_Welcome_CMO,CPW/EM/AUT/DAT/WEL/THK/02DS/MIX/AL/MIX/ALL/EC1/DAILY/BAU_RETAIL (DM721309),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_Welcome_CMO/CPW-EM-AUT-DAT-WEL-THK-02DS-MIX-AL-MIX-ALL-EC1-DAILY-BAU_RETAIL__DM325149.jpg,success,,CPCW_Welcome_CMO/CPW-EM-AUT-DAT-WEL-THK-02DS-MIX-AL-MIX-ALL-EC1-DAILY-BAU_RETAIL__DM325149__DVMODE.jpg,success,,CPCW_Welcome_CMO/CPW-EM-AUT-DAT-WEL-THK-02DS-MIX-AL-MIX-ALL-EC1-DAILY-BAU_RETAIL__DM325149.html,success,
276849134,1343637057,276849134,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40p1qzU1vivGNvcAxKyARBPgmbayAt8tji7wslZAxD0vQ%3D,DM330910,CPW/EM/AUT/DAT/WEL/THK/05DS/MIX/AL/MIX/ALL/EC1/DAILY/BAU_RETAIL,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/Welcome/All_APR_Templates/APR_Currys_Mobile/,CPCW_Welcome_CMO,CPW/EM/AUT/DAT/WEL/THK/05DS/MIX/AL/MIX/ALL/EC1/DAILY/BAU_RETAIL (DM721308),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_Welcome_CMO/CPW-EM-AUT-DAT-WEL-THK-05DS-MIX-AL-MIX-ALL-EC1-DAILY-BAU_RETAIL__DM330910.jpg,success,,CPCW_Welcome_CMO/CPW-EM-AUT-DAT-WEL-THK-05DS-MIX-AL-MIX-ALL-EC1-DAILY-BAU_RETAIL__DM330910__DVMODE.jpg,success,,CPCW_Welcome_CMO/CPW-EM-AUT-DAT-WEL-THK-05DS-MIX-AL-MIX-ALL-EC1-DAILY-BAU_RETAIL__DM330910.html,success,
276840095,1343499108,276840095,https://m.emails.carphonewarehouse.com/nl/jsp/m.jsp?c=%402IgGmTSUP7fiM5au27q5C4liHMJGnnSa07boftXLcn8%3D,DM425966,CPW/EM/AUT/DAI/UPG/UCD/N07D/AND/VD/ALL/ALL/EC1/DAILY/BAU_AND_HIGH,/DSG Retail/Carphone Warehouse UK/CPW Delivery Templates/Trigger_Delivery_Templates/Retention/RetentionMasterTemplates/Retention2_0_LiveTemplates/,CPW_Retention,CPW/EM/AUT/DAI/UPG/UCD/N07D/AND/VD/ALL/ALL/EC1/DAILY/BAU_AND_HIGH (DM721166),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPW_Retention/CPW-EM-AUT-DAI-UPG-UCD-N07D-AND-VD-ALL-ALL-EC1-DAILY-BAU_AND_HIGH__DM425966.jpg,success,,CPW_Retention/CPW-EM-AUT-DAI-UPG-UCD-N07D-AND-VD-ALL-ALL-EC1-DAILY-BAU_AND_HIGH__DM425966__DVMODE.jpg,success,,CPW_Retention/CPW-EM-AUT-DAI-UPG-UCD-N07D-AND-VD-ALL-ALL-EC1-DAILY-BAU_AND_HIGH__DM425966.html,success,
276840104,1343500046,276840104,https://m.emails.carphonewarehouse.com/nl/jsp/m.jsp?c=%40frYRXM4c2IicCNVSdSxk%2BCMOLpGIzmG39JyijeAoESI%3D,DM434399,CPW/EM/AUT/DAI/UPG/UCD/P01D/APP/VD/ALL/ALL/EC1/DAILY/BAU_APP_HIGH,/DSG Retail/Carphone Warehouse UK/CPW Delivery Templates/Trigger_Delivery_Templates/Retention/RetentionMasterTemplates/Retention2_0_LiveTemplates/,CPW_Retention,CPW/EM/AUT/DAI/UPG/UCD/P01D/APP/VD/ALL/ALL/EC1/DAILY/BAU_APP_HIGH (DM721161),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPW_Retention/CPW-EM-AUT-DAI-UPG-UCD-P01D-APP-VD-ALL-ALL-EC1-DAILY-BAU_APP_HIGH__DM434399.jpg,success,,CPW_Retention/CPW-EM-AUT-DAI-UPG-UCD-P01D-APP-VD-ALL-ALL-EC1-DAILY-BAU_APP_HIGH__DM434399__DVMODE.jpg,success,,CPW_Retention/CPW-EM-AUT-DAI-UPG-UCD-P01D-APP-VD-ALL-ALL-EC1-DAILY-BAU_APP_HIGH__DM434399.html,success,
276827174,1343226306,276827174,https://m.email.currys.co.uk/nl/jsp/m.jsp?c=%40rA8OnTttIyA%2BAHGyUAxPmFMaOMrjEI385O1xV6vGgu8%3D,DM712807,CUR/EM/AUT/DA/TRIG​/SERVS/REN/FTR/CSA/TARG/JOU/EM1_28DaysPrior_Service,/DSG Retail/Currys PC World/CPCW Delivery Templates/Trigger_Delivery_Templates/CSA/CSA_Email/2025_New_CSA_Templates/,CPCW_CSA_Renewals,CUR/EM/AUT/DA/TRIG​/SERVS/REN/FTR/CSA/TARG/JOU/EM1_28DaysPrior_Service (DM721022),01-05-2026__14-12-51,/Users/spowart/Scripts/Currys/campaignCSV/SRC/template_export_withMirrorLinks(in).csv,CPCW_CSA_Renewals/CUR-EM-AUT-DA-TRIG-SERVS-REN-FTR-CSA-TARG-JOU-EM1_28DaysPrior_Service__DM712807.jpg,success,,CPCW_CSA_Renewals/CUR-EM-AUT-DA-TRIG-SERVS-REN-FTR-CSA-TARG-JOU-EM1_28DaysPrior_Service__DM712807__DVMODE.jpg,success,,CPCW_CSA_Renewals/CUR-EM-AUT-DA-TRIG-SERVS-REN-FTR-CSA-TARG-JOU-EM1_28DaysPrior_Service__DM712807.html,success,
